Order ID,Material Cost,Labor Cost,Total Price Charged
O004430,51.58,268.74,369.81
O004431,214.21,126.24,416.45
O004432,352.32,350.19,816.98
O004433,62.04,390.48,591.71
O004434,184.39,334.16,701.9499999999999
O004435,284.61,52.68,438.18
O004436,127.17,171.01,329.75
O004437,259.28,326.58,698.0299999999999
O004438,284.77,341.54,738.29
O004439,314.12,320.27,671.22
O004440,181.86,173.79,533.0
O004441,92.58,278.84,560.0
O004442,319.59,86.89,477.88
O004443,120.74,125.0,390.38
O004444,431.28,134.69,620.28
O004445,218.1,267.46,547.2199999999999
O004446,429.7,185.08,702.15
O004447,193.53,77.28,408.51
O004448,295.07,147.93,512.03
O004449,343.89,87.32,567.99
O004450,454.81,330.53,898.81
O004451,371.68,177.66,669.4100000000001
O004452,462.75,241.65,861.75
O004453,430.69,254.78,879.82
O004454,409.59,280.33,881.13
O004455,317.16,211.19,635.12
O004456,373.76,77.27,506.42999999999995
O004457,223.54,168.69,516.99
O004458,394.3,290.53,721.5999999999999
O004459,421.96,237.57,823.8
O004460,166.83,158.86,475.35
O004461,212.66,285.69,686.9300000000001
O004462,219.08,133.06,399.33
O004463,214.27,151.23,564.77
O004464,282.18,121.1,440.67999999999995
O004465,408.25,49.11,569.14
O004466,152.11,282.39,496.82
O004467,172.88,91.57,321.24
O004468,120.75,239.21,410.69000000000005
O004469,405.83,137.13,569.84
O004470,177.06,189.91,534.4200000000001
O004471,205.35,368.22,715.36
O004472,116.28,219.18,367.44000000000005
O004473,202.28,116.18,389.53000000000003
O004474,136.72,150.47,346.01
O004475,441.72,49.05,524.82
O004476,235.64,263.07,562.87
O004477,207.17,48.96,395.15
O004478,264.43,365.04,651.28
O004479,161.41,119.97,337.78999999999996
O004480,173.51,83.65,356.96
O004481,226.73,123.73,384.84999999999997
O004482,80.42,320.96,542.76
O004483,284.72,286.59,599.4499999999999
O004484,86.58,175.85,331.48
O004485,102.07,81.98,369.22
O004486,302.43,130.54,526.03
O004487,297.77,104.82,438.10999999999996
O004488,498.99,377.18,970.0200000000001
O004489,375.64,238.45,725.7399999999999
O004490,340.01,397.54,795.37
O004491,220.07,186.29,426.58000000000004
O004492,137.77,345.24,566.05
O004493,152.37,144.55,466.83000000000004
O004494,89.61,217.76,358.58
O004495,485.06,190.54,698.5500000000001
O004496,106.26,299.98,539.7
O004497,165.49,221.42,579.16
O004498,363.91,334.61,761.24
O004499,177.51,88.69,313.27
O004500,296.8,233.63,574.5500000000001
O004501,145.01,198.55,510.65999999999997
O004502,383.72,76.72,632.8700000000001
O004503,186.76,368.26,637.24
O004504,133.2,387.22,623.45
O004505,341.19,337.28,866.6800000000001
O004506,256.23,240.51,532.69
O004507,252.64,240.34,653.99
O004508,295.05,237.17,558.4200000000001
O004509,424.44,288.77,896.27
O004510,444.57,396.24,1003.27
O004511,290.33,100.15,425.17
O004512,405.65,396.55,986.22
O004513,185.34,178.7,508.94999999999993
O004514,417.58,55.84,596.5999999999999
O004515,236.75,116.21,484.01
O004516,388.25,135.32,641.0799999999999
O004517,206.45,241.16,569.74
O004518,497.91,370.15,1053.92
O004519,399.19,58.47,601.0
O004520,155.36,199.16,509.29999999999995
O004521,256.05,121.82,451.01
O004522,410.47,120.82,671.01
O004523,317.15,69.86,434.87
O004524,317.77,252.65,693.89
O004525,365.99,346.13,745.02
O004526,456.05,186.55,766.62
O004527,449.45,327.05,836.26
O004528,181.01,229.46,454.25
O004529,348.66,57.1,581.85
O004530,437.79,258.19,764.39
O004531,204.51,150.51,461.25
O004532,309.49,358.31,810.91
O004533,159.92,392.33,683.96
O004534,110.22,385.37,649.8100000000001
O004535,176.58,130.04,450.90999999999997
O004536,133.79,344.52,614.25
O004537,200.82,124.43,453.18
O004538,77.4,161.22,328.02
O004539,434.12,158.97,647.37
O004540,459.04,399.22,919.77
O004541,139.0,354.63,636.48
O004542,480.86,236.97,862.9100000000001
O004543,125.16,181.29,466.7
O004544,381.18,154.56,667.62
O004545,231.27,246.47,630.51
O004546,448.13,184.26,775.48
O004547,120.25,102.79,359.72
O004548,482.72,362.41,1017.2400000000001
O004549,374.88,250.44,648.77
O004550,129.81,210.38,499.09000000000003
O004551,108.56,154.04,418.81000000000006
O004552,205.23,98.56,330.21999999999997
O004553,256.68,208.8,602.4
O004554,464.22,196.92,691.23
O004555,173.63,222.49,478.94
O004556,61.27,241.25,331.58
O004557,467.68,124.57,760.38
O004558,410.51,264.97,868.33
O004559,113.83,68.18,354.9
O004560,84.97,346.08,560.2099999999999
O004561,448.03,191.22,719.29
O004562,441.19,30.34,501.0
O004563,375.64,192.96,751.96
O004564,95.84,135.09,367.52
O004565,99.88,131.23,385.92999999999995
O004566,319.39,336.49,817.31
O004567,414.49,158.36,596.14
O004568,203.03,156.96,515.1
O004569,463.14,330.32,919.75
O004570,317.53,53.63,457.26
O004571,417.96,44.5,654.41
O004572,364.62,289.87,700.07
O004573,224.16,214.7,592.6700000000001
O004574,91.79,179.7,364.94
O004575,279.2,363.03,794.39
O004576,489.14,199.3,760.23
O004577,391.8,120.59,617.4
O004578,134.3,181.59,449.08
O004579,73.66,76.32,170.82999999999998
O004580,144.55,51.48,335.28
O004581,161.14,108.8,452.78999999999996
O004582,153.02,65.55,405.69
O004583,440.22,169.99,736.6600000000001
O004584,263.94,139.52,495.73
O004585,219.82,193.78,465.15000000000003
O004586,396.77,361.69,861.6600000000001
O004587,426.88,355.41,843.2099999999999
O004588,97.97,36.04,269.74
O004589,270.08,57.04,471.28999999999996
O004590,58.74,147.23,267.14
O004591,361.66,306.31,813.1
O004592,491.89,110.07,768.38
O004593,170.02,165.85,447.48
O004594,98.25,235.36,376.59000000000003
O004595,354.26,107.63,581.86
O004596,260.24,366.13,656.44
O004597,484.51,133.21,719.97
O004598,235.07,373.89,715.52
O004599,180.8,136.83,458.54999999999995
O004600,486.47,36.5,659.25
O004601,449.9,395.6,999.39
O004602,473.32,249.25,761.66
O004603,135.85,340.16,548.87
O004604,485.95,219.6,735.56
O004605,192.18,263.37,506.98
O004606,107.55,90.53,281.63
O004607,339.34,241.81,717.26
O004608,169.61,310.97,515.69
O004609,232.23,124.58,417.38
O004610,56.87,387.46,559.05
O004611,337.68,190.63,592.6299999999999
O004612,484.9,229.49,849.25
O004613,94.63,342.88,589.12
O004614,248.07,385.98,768.4699999999999
O004615,182.53,387.2,696.9100000000001
O004616,104.66,201.47,494.77
O004617,448.56,43.99,668.34
O004618,173.83,284.5,529.8100000000001
O004619,211.44,164.07,401.78999999999996
O004620,104.14,262.37,405.52
O004621,268.03,268.4,627.74
O004622,459.33,142.77,639.0
O004623,342.49,134.29,643.14
O004624,311.1,248.33,582.83
O004625,62.15,40.58,206.49
O004626,329.43,145.81,580.7
O004627,267.07,198.5,525.41
O004628,251.29,255.84,645.0
O004629,77.21,38.61,155.14
O004630,343.91,342.87,844.5699999999999
O004631,334.59,271.32,688.53
O004632,161.75,232.96,551.9200000000001
O004633,417.79,235.09,808.0799999999999
O004634,288.57,219.73,705.3399999999999
O004635,249.63,285.59,717.07
O004636,199.95,389.05,626.23
O004637,439.28,53.65,653.3299999999999
O004638,254.5,164.86,617.15
O004639,380.74,142.92,681.31
O004640,318.79,342.29,782.52
O004641,313.76,204.37,590.5
O004642,68.77,107.64,305.38
O004643,113.64,56.61,196.66
O004644,454.87,52.68,564.61
O004645,321.41,290.69,720.04
O004646,194.3,33.37,255.31
O004647,313.0,50.02,550.8299999999999
O004648,251.72,394.91,723.62
O004649,482.15,276.06,799.39
O004650,166.14,168.04,359.78999999999996
O004651,417.81,395.47,874.68
O004652,493.68,101.67,675.27
O004653,190.29,324.01,553.67
O004654,488.89,148.0,774.01
O004655,252.1,148.07,556.1099999999999
O004656,423.98,347.72,816.09
O004657,221.4,157.74,544.21
O004658,454.99,59.57,698.1800000000001
O004659,284.89,311.66,630.4399999999999
O004660,87.89,267.32,514.56
O004661,358.1,387.57,814.8000000000001
O004662,499.99,54.04,636.15
O004663,371.65,202.5,717.3399999999999
O004664,222.09,330.17,746.68
O004665,460.25,176.5,826.47
O004666,197.1,372.06,767.27
O004667,177.07,395.69,643.37
O004668,248.0,222.0,534.06
O004669,467.86,276.3,889.82
O004670,292.55,245.38,600.6
O004671,218.46,154.05,469.19
O004672,281.89,184.34,628.88
O004673,333.21,146.39,664.22
O004674,78.73,203.2,328.64
O004675,303.79,349.97,838.51
O004676,479.09,308.41,845.12
O004677,449.44,326.16,935.58
O004678,58.52,383.39,521.05
O004679,129.75,52.19,318.86
O004680,229.33,173.47,462.58000000000004
O004681,232.24,214.08,589.0600000000001
O004682,51.07,316.24,561.95
O004683,432.58,30.53,651.87
O004684,274.91,136.94,463.93
O004685,52.19,399.54,610.71
O004686,54.22,155.41,314.76
O004687,246.77,100.63,398.09
O004688,70.43,213.25,411.13
O004689,398.04,321.41,912.77
O004690,152.04,326.77,599.75
O004691,69.5,84.5,215.12
O004692,348.09,302.01,815.7199999999999
O004693,193.98,191.63,536.46
O004694,390.5,297.58,838.8199999999999
O004695,432.31,124.66,675.59
O004696,116.91,266.29,580.98
O004697,422.07,143.38,668.86
O004698,260.37,303.91,657.76
O004699,302.19,272.75,753.08
O004700,71.05,345.96,440.59
O004701,431.4,45.73,541.67
O004702,431.65,281.03,767.0799999999999
O004703,370.65,255.69,752.02
O004704,479.18,176.58,837.88
O004705,307.94,208.16,640.6800000000001
O004706,363.27,237.61,732.7
O004707,288.25,389.61,752.61
O004708,51.9,74.31,320.63
O004709,399.44,251.3,838.97
O004710,219.76,166.16,573.78
O004711,248.2,314.31,641.49
O004712,182.26,235.42,475.93999999999994
O004713,172.09,60.55,342.84
O004714,164.3,154.79,362.19000000000005
O004715,479.31,69.53,570.6
O004716,73.1,151.5,386.76
O004717,59.19,53.34,251.5
O004718,374.63,41.94,477.40999999999997
O004719,89.78,200.14,331.80999999999995
O004720,50.76,384.75,507.77
O004721,489.5,344.09,876.3299999999999
O004722,297.67,63.15,388.93
O004723,301.5,193.19,539.25
O004724,58.97,109.63,192.95
O004725,352.39,380.85,807.91
O004726,361.39,315.35,704.01
O004727,90.92,173.9,418.07
O004728,194.89,217.54,484.16999999999996
O004729,225.84,210.68,550.87
O004730,115.66,298.32,533.36
O004731,133.01,255.67,440.65
O004732,214.35,261.25,550.7
O004733,305.65,55.81,555.0999999999999
O004734,134.92,242.79,548.1899999999999
O004735,272.15,178.79,628.79
O004736,381.77,271.18,711.98
O004737,280.56,187.38,653.69
O004738,109.57,108.02,402.41999999999996
O004739,125.41,58.48,317.80999999999995
O004740,470.91,67.67,725.87
O004741,327.25,300.79,729.04
O004742,488.32,37.5,563.2099999999999
O004743,223.18,50.38,426.75
O004744,254.64,359.67,759.8599999999999
O004745,132.42,175.09,448.88
O004746,397.9,47.36,486.56
O004747,86.96,46.98,264.28999999999996
O004748,296.37,183.19,566.1800000000001
O004749,347.25,244.08,706.13
O004750,82.93,45.47,300.72
O004751,306.5,92.66,579.06
O004752,106.12,125.45,258.0
O004753,60.61,262.02,349.73
O004754,217.66,135.07,427.42
O004755,107.39,168.06,382.75
O004756,426.92,308.8,782.1
O004757,69.48,61.79,173.97000000000003
O004758,425.34,329.13,900.0500000000001
O004759,380.67,381.43,927.73
O004760,283.47,88.69,566.59
O004761,121.97,214.63,453.62
O004762,330.01,334.73,858.1
O004763,248.82,313.82,757.3299999999999
O004764,441.58,209.64,717.26
O004765,322.42,97.09,583.06
O004766,194.33,62.26,435.62
O004767,200.62,86.13,423.38
O004768,116.6,373.0,528.28
O004769,70.05,103.64,220.12
O004770,403.7,352.39,934.3599999999999
O004771,220.88,178.18,538.31
O004772,436.96,224.87,794.55
O004773,131.19,178.4,374.74
O004774,399.39,257.42,746.8
O004775,128.72,300.28,488.46
O004776,118.64,236.81,494.14
O004777,358.13,271.07,763.26
O004778,260.53,279.2,718.09
O004779,292.05,371.66,805.36
O004780,247.58,389.6,671.9200000000001
O004781,319.48,153.71,507.64000000000004
O004782,463.52,104.11,675.29
O004783,303.77,328.46,701.77
O004784,454.85,286.11,903.63
O004785,309.68,87.59,518.53
O004786,145.35,54.97,221.39
O004787,129.4,355.13,636.41
O004788,247.68,319.62,751.77
O004789,304.9,342.3,804.5400000000001
O004790,230.42,255.65,545.99
O004791,326.4,244.66,606.8699999999999
O004792,489.56,338.04,928.54
O004793,325.74,356.92,834.94
O004794,306.09,120.67,560.49
O004795,362.73,232.4,728.63
O004796,392.34,264.71,735.9699999999999
O004797,291.83,184.09,661.1999999999999
O004798,253.03,332.66,696.3800000000001
O004799,261.89,146.34,444.35
O004800,422.46,294.43,781.26
O004801,202.26,131.78,516.97
O004802,485.02,243.13,851.63
O004803,415.25,90.57,669.59
O004804,349.88,366.23,841.5
O004805,446.28,99.89,596.78
O004806,338.77,154.67,592.5699999999999
O004807,257.16,235.5,686.38
O004808,280.78,41.11,358.73
O004809,187.03,177.08,540.52
O004810,255.92,110.51,400.2
O004811,260.35,322.2,689.75
O004812,135.92,72.93,333.91999999999996
O004813,202.86,143.45,392.49
O004814,258.35,162.89,583.0
O004815,96.13,223.74,428.05
O004816,222.0,319.74,664.9200000000001
O004817,195.75,366.19,739.22
O004818,363.77,131.87,606.14
O004819,348.69,247.63,715.81
O004820,248.2,142.11,506.36
O004821,106.16,306.51,554.1099999999999
O004822,119.61,201.99,445.37
O004823,388.18,62.35,610.98
O004824,457.55,378.41,982.86
O004825,281.64,246.83,624.27
O004826,265.3,190.37,542.75
O004827,383.23,360.83,852.9499999999999
O004828,253.96,37.73,348.57
O004829,125.17,131.73,414.7
O004830,465.39,386.9,942.37
O004831,160.78,103.35,441.96000000000004
O004832,242.52,182.83,497.36
O004833,414.67,371.47,887.2200000000001
O004834,136.56,162.53,392.36
O004835,272.92,35.2,416.09000000000003
O004836,473.48,345.72,940.85
O004837,445.57,262.99,786.42
O004838,338.06,155.29,646.53
O004839,118.2,127.72,286.93
O004840,126.99,155.36,304.43
O004841,380.79,309.04,833.59
O004842,289.02,342.68,816.46
O004843,379.0,360.1,833.37
O004844,168.97,187.77,508.63
O004845,336.26,280.91,670.5200000000001
O004846,370.04,131.56,560.82
O004847,462.22,302.7,807.1700000000001
O004848,322.67,208.57,598.98
O004849,81.86,296.58,555.69
O004850,173.77,310.61,560.08
O004851,193.01,378.75,596.02
O004852,121.37,198.13,456.14
O004853,406.42,390.3,948.8000000000001
O004854,289.74,190.71,564.6500000000001
O004855,478.19,233.0,831.0300000000001
O004856,459.35,36.66,655.79
O004857,477.67,245.57,777.3
O004858,201.36,76.25,352.81
O004859,152.37,46.02,373.92
O004860,481.33,391.94,960.04
O004861,221.92,226.95,571.64
O004862,276.13,150.65,538.29
O004863,140.12,96.14,278.03999999999996
O004864,273.38,133.71,500.81000000000006
O004865,287.83,328.36,659.97
O004866,337.89,39.73,477.4
O004867,422.18,297.3,750.74
O004868,354.01,329.29,882.9
O004869,224.02,216.25,464.53999999999996
O004870,152.64,156.9,331.35999999999996
O004871,52.62,299.84,492.36
O004872,208.24,361.78,613.09
O004873,285.61,320.97,702.98
O004874,205.27,151.96,536.6800000000001
O004875,283.95,397.4,855.9399999999999
O004876,298.07,379.15,848.08
O004877,110.55,106.2,411.8
O004878,183.09,96.35,443.31
O004879,493.99,257.69,785.4200000000001
O004880,376.71,386.79,901.36
O004881,392.21,207.05,795.53
O004882,54.88,96.31,333.12
O004883,494.76,196.01,787.2
O004884,475.69,157.85,740.54
O004885,184.63,218.34,497.70000000000005
O004886,476.85,62.42,603.45
O004887,430.95,66.11,685.37
O004888,416.61,111.37,634.4100000000001
O004889,77.47,377.52,625.58
O004890,375.2,33.12,476.47
O004891,413.55,246.71,680.83
O004892,364.34,88.23,508.96
O004893,359.25,323.17,758.2600000000001
O004894,428.42,239.29,696.6800000000001
O004895,100.37,398.94,629.1800000000001
O004896,430.43,283.53,878.47
O004897,493.9,277.05,933.1
O004898,83.21,272.58,384.41999999999996
O004899,173.73,319.75,601.6
O004900,478.09,357.36,977.4000000000001
O004901,148.21,358.61,616.3000000000001
O004902,335.57,238.09,764.96
O004903,152.34,192.4,384.18
O004904,234.26,323.8,606.9799999999999
O004905,450.93,92.44,564.08
O004906,258.47,100.49,453.86
O004907,58.37,244.8,436.92
O004908,109.58,75.37,340.14
O004909,61.71,72.12,323.69000000000005
O004910,258.71,180.2,593.9
O004911,211.41,171.5,476.71999999999997
O004912,106.85,306.68,546.51
O004913,295.37,80.13,544.54
O004914,104.74,93.9,257.38
O004915,327.08,295.73,661.4499999999999
O004916,339.02,299.78,786.28
O004917,185.22,188.53,514.0699999999999
O004918,276.4,302.14,636.36
O004919,252.64,36.25,323.5
O004920,268.02,62.74,503.07
O004921,393.1,366.36,879.45
O004922,303.83,326.35,690.84
O004923,181.02,267.08,499.43
O004924,254.07,152.12,553.65
O004925,265.54,151.54,513.5400000000001
O004926,243.26,97.29,482.51
O004927,414.22,196.57,675.28
O004928,305.2,59.96,428.96999999999997
O004929,437.7,348.99,975.76
O004930,364.48,252.78,738.3199999999999
O004931,236.79,153.81,485.49
O004932,112.94,261.88,417.88
O004933,488.7,118.42,683.05
O004934,447.57,218.82,803.4
O004935,419.54,125.3,584.4300000000001
O004936,448.57,207.0,810.4399999999999
O004937,420.2,339.69,933.0899999999999
O004938,319.77,68.14,482.71
O004939,430.29,287.14,856.3600000000001
O004940,181.04,338.46,684.29
O004941,251.11,131.9,494.8
O004942,386.13,296.67,785.25
O004943,100.79,316.08,557.34
O004944,476.83,281.69,788.4499999999999
O004945,226.07,186.49,511.92
O004946,175.48,80.43,445.54999999999995
O004947,399.75,256.34,687.6099999999999
O004948,198.04,292.76,527.91
O004949,251.94,344.98,624.6100000000001
O004950,372.83,142.17,612.73
O004951,310.63,93.73,468.19
O004952,415.86,159.7,664.7099999999999
O004953,111.3,201.3,460.89
O004954,275.49,186.37,523.82
O004955,238.89,198.84,610.54
O004956,483.33,223.79,746.44
O004957,330.73,71.08,431.94
O004958,417.08,256.95,847.5799999999999
O004959,324.19,52.51,457.73
O004960,205.6,254.86,510.37
O004961,353.67,306.65,820.18
O004962,234.55,301.8,710.75
O004963,159.89,260.44,546.8199999999999
O004964,418.09,151.95,737.1099999999999
O004965,179.7,222.31,502.03999999999996
O004966,279.89,187.03,643.3
O004967,376.36,206.67,732.78
O004968,475.76,286.26,929.22
O004969,131.61,67.94,232.5
O004970,312.9,353.39,809.28
O004971,115.59,97.42,285.5
O004972,194.32,126.79,378.1
O004973,285.89,186.86,521.75
O004974,392.76,202.53,648.52
O004975,175.02,198.95,404.08000000000004
O004976,495.66,76.45,730.1
O004977,149.4,179.49,391.7
O004978,260.19,355.75,668.8900000000001
O004979,314.63,286.46,691.9799999999999
O004980,264.91,268.35,697.4
O004981,100.27,143.56,317.24
O004982,278.7,261.59,636.87
O004983,410.02,66.78,605.54
O004984,72.98,141.22,375.23
O004985,120.04,280.3,526.1700000000001
O004986,147.08,74.19,323.26
O004987,469.96,184.36,738.51
O004988,299.21,142.73,616.2099999999999
O004989,90.19,399.33,574.6
O004990,209.93,138.06,384.49
O004991,343.89,372.13,817.92
O004992,120.51,320.12,540.7
O004993,165.32,37.5,276.86
O004994,220.21,129.06,397.42999999999995
O004995,146.55,393.47,716.68
O004996,193.33,245.63,590.3000000000001
O004997,324.74,215.33,655.69
O004998,86.36,260.12,462.72
O004999,383.92,230.65,678.07
O005000,90.71,105.25,253.01
O005001,214.12,392.03,694.61
O005002,332.15,387.85,766.89
O005003,178.37,258.88,616.21
O005004,69.79,260.5,387.88
O005005,431.19,256.81,841.79
O005006,422.33,170.95,746.41
O005007,245.4,151.86,437.12
O005008,379.7,268.55,766.01
O005009,482.81,134.56,770.1700000000001
O005010,264.49,289.29,638.8
O005011,137.75,98.01,338.81
O005012,58.86,332.67,567.88
O005013,203.91,221.54,520.59
O005014,217.49,148.22,470.17
O005015,496.86,393.42,1013.88
O005016,146.71,135.38,366.76000000000005
O005017,234.22,371.61,694.71
O005018,480.34,52.77,661.1
O005019,191.2,36.25,409.25
O005020,270.85,233.4,576.33
O005021,406.62,220.04,773.64
O005022,235.14,230.21,607.71
O005023,333.21,159.42,646.2
O005024,235.84,256.49,595.59
O005025,356.72,163.9,682.34
O005026,265.9,131.57,473.27
O005027,85.58,87.38,226.79999999999998
O005028,319.85,81.96,570.2
O005029,249.24,267.64,684.45
O005030,452.53,212.74,750.8199999999999
O005031,211.43,191.89,457.61
O005032,127.41,54.77,347.89
O005033,266.89,301.13,715.39
O005034,417.98,229.03,818.04
O005035,337.48,71.67,567.03
O005036,262.81,178.06,513.37
O005037,432.5,118.6,747.01
O005038,352.78,399.75,886.5699999999999
O005039,367.52,384.45,808.19
O005040,201.75,56.15,287.07
O005041,89.99,92.28,261.57
O005042,427.59,284.3,762.66
O005043,97.2,43.39,185.7
O005044,172.42,352.83,613.37
O005045,417.31,85.12,692.16
O005046,331.63,330.75,688.39
O005047,134.19,180.99,378.84000000000003
O005048,79.85,353.78,571.86
O005049,289.43,285.29,673.62
O005050,282.48,248.3,605.55
O005051,318.21,378.48,878.5200000000001
O005052,375.05,190.01,691.7299999999999
O005053,344.98,377.59,881.4699999999999
O005054,119.98,233.94,494.51
O005055,298.11,373.53,852.12
O005056,239.41,195.59,514.17
O005057,158.14,370.47,599.95
O005058,382.49,395.01,806.63
O005059,76.27,366.07,540.6999999999999
O005060,263.89,202.5,505.66999999999996
O005061,259.81,288.42,686.86
O005062,146.04,135.16,381.36
O005063,205.71,56.0,300.53000000000003
O005064,205.69,86.03,336.66
O005065,306.42,375.93,868.76
O005066,97.75,284.02,473.86
O005067,344.19,341.23,756.83
O005068,89.49,91.41,253.03999999999996
O005069,302.7,277.54,768.69
O005070,102.83,101.68,381.13
O005071,283.14,258.93,694.66
O005072,98.74,283.13,458.16
O005073,139.92,340.65,518.2199999999999
O005074,73.66,234.63,471.8299999999999
O005075,157.51,94.88,280.01
O005076,272.87,389.29,830.3000000000001
O005077,173.3,326.85,532.5400000000001
O005078,145.1,258.74,475.04
O005079,128.91,372.15,699.1299999999999
O005080,183.72,381.86,698.9100000000001
O005081,293.09,225.48,655.28
O005082,221.35,240.33,616.69
O005083,186.84,185.07,497.35999999999996
O005084,106.23,387.16,546.13
O005085,276.15,172.25,612.25
O005086,387.18,53.67,473.15000000000003
O005087,53.12,35.13,227.13
O005088,275.95,376.4,686.6999999999999
O005089,92.7,171.85,326.32
O005090,52.64,89.93,278.38
O005091,131.78,396.5,592.5899999999999
O005092,182.01,150.8,362.07
O005093,232.95,73.16,443.59000000000003
O005094,392.5,344.21,792.45
O005095,295.7,143.6,516.75
O005096,85.57,196.76,374.38
O005097,498.24,307.75,972.4200000000001
O005098,395.8,269.62,719.22
O005099,293.43,298.86,681.1899999999999
O005100,444.64,93.73,651.23
O005101,467.31,49.36,702.41
O005102,142.12,136.45,423.61
O005103,343.06,231.21,629.84
O005104,370.89,210.32,759.95
O005105,364.27,183.24,632.23
O005106,251.13,215.43,528.82
O005107,480.73,49.97,719.22
O005108,239.6,361.51,662.27
O005109,296.53,51.54,493.4
O005110,396.21,215.97,765.77
O005111,449.89,128.07,772.21
O005112,302.51,97.18,537.54
O005113,233.44,260.36,647.49
O005114,53.45,106.57,233.10999999999999
O005115,326.72,183.65,602.67
O005116,377.55,389.01,891.77
O005117,269.51,36.92,361.41
O005118,139.82,244.63,551.86
O005119,291.83,178.94,667.55
O005120,123.93,268.16,552.5600000000001
O005121,323.15,369.06,763.51
O005122,386.68,334.48,841.6000000000001
O005123,372.91,224.17,748.3800000000001
O005124,367.36,131.36,606.3000000000001
O005125,282.22,390.38,810.9300000000001
O005126,56.65,258.62,498.45
O005127,73.96,42.39,217.36
O005128,439.1,63.22,617.1
O005129,407.18,215.95,742.58
O005130,425.89,369.55,905.85
O005131,326.54,340.15,725.95
O005132,142.28,323.83,525.37
O005133,339.19,154.23,530.38
O005134,283.41,374.13,688.98
O005135,73.05,244.47,368.28
O005136,249.75,101.08,531.85
O005137,360.66,106.07,593.21
O005138,172.75,192.9,546.76
O005139,340.68,150.11,632.6
O005140,386.4,394.9,973.3499999999999
O005141,136.16,234.88,564.48
O005142,409.98,186.16,782.51
O005143,283.7,364.86,765.17
O005144,313.99,381.25,866.89
O005145,485.74,293.11,880.38
O005146,282.52,219.5,632.53
O005147,288.54,208.05,523.4100000000001
O005148,453.14,278.15,915.6999999999999
O005149,94.61,371.55,656.53
O005150,323.78,211.7,674.44
O005151,449.87,110.14,686.68
O005152,225.74,197.44,492.17
O005153,464.09,73.99,633.92
O005154,477.88,153.14,799.47
O005155,225.6,275.34,676.15
O005156,97.45,120.91,283.05
O005157,232.53,184.79,614.46
O005158,220.9,379.26,769.41
O005159,363.71,291.86,698.4999999999999
O005160,499.48,64.08,724.6500000000001
O005161,187.73,38.4,325.72
O005162,113.4,292.17,435.70000000000005
O005163,54.5,171.04,388.36
O005164,53.37,268.76,360.9
O005165,354.82,216.96,726.43
O005166,464.63,308.54,972.23
O005167,454.38,139.81,734.19
O005168,397.98,327.91,820.1000000000001
O005169,147.74,238.91,517.76
O005170,146.11,354.91,667.52
O005171,429.55,130.5,646.03
O005172,345.86,75.0,526.9300000000001
O005173,156.85,78.89,336.29
O005174,491.57,271.09,843.5
O005175,139.79,43.97,330.53
O005176,365.3,85.55,623.33
O005177,277.4,61.42,523.22
O005178,101.97,314.02,597.56
O005179,288.65,377.8,772.87
O005180,275.02,111.48,493.99
O005181,479.19,383.7,926.9
O005182,339.95,189.41,609.16
O005183,209.95,284.66,682.73
O005184,200.49,375.97,740.8900000000001
O005185,427.65,161.53,663.77
O005186,147.06,299.56,563.16
O005187,196.3,250.0,601.34
O005188,100.79,231.34,393.18
O005189,420.13,248.95,766.4999999999999
O005190,264.67,138.35,571.35
O005191,381.53,345.45,761.86
O005192,181.14,207.7,429.79999999999995
O005193,95.84,360.39,500.47
O005194,178.33,32.8,353.61
O005195,482.65,328.52,972.66
O005196,129.88,91.02,256.28
O005197,155.4,268.73,537.03
O005198,249.55,41.87,369.71000000000004
O005199,330.3,189.98,611.62
O005200,365.64,317.88,739.63
O005201,232.19,228.69,621.09
O005202,169.68,190.3,495.06000000000006
O005203,337.23,242.31,767.15
O005204,60.78,239.36,380.71999999999997
O005205,316.41,222.82,675.73
O005206,261.13,123.31,530.37
O005207,171.82,348.11,713.5100000000001
O005208,422.4,299.93,910.2099999999999
O005209,360.68,306.69,738.23
O005210,370.97,125.53,678.61
O005211,222.78,101.63,403.54999999999995
O005212,153.61,386.21,645.02
O005213,393.43,168.97,677.26
O005214,335.69,122.28,523.53
O005215,468.51,129.13,757.69
O005216,135.82,226.12,515.65
O005217,361.17,334.71,796.86
O005218,431.16,241.69,773.32
O005219,297.25,328.34,666.1199999999999
O005220,163.41,362.04,696.1600000000001
O005221,50.92,90.73,327.28
O005222,418.31,190.91,706.9000000000001
O005223,474.67,392.07,1051.07
O005224,110.51,37.84,274.12
O005225,492.85,270.89,838.49
O005226,128.77,236.78,399.56
O005227,335.64,328.68,804.1399999999999
O005228,337.48,252.58,722.57
O005229,246.75,170.05,594.38
O005230,245.96,216.99,521.6400000000001
O005231,53.69,249.53,439.58000000000004
O005232,343.69,129.51,550.25
O005233,326.69,91.12,441.77
O005234,441.51,109.39,701.01
O005235,223.55,124.0,490.74
O005236,228.98,258.99,519.19
O005237,417.39,290.85,771.51
O005238,154.57,283.4,458.2
O005239,85.67,347.13,564.96
O005240,198.0,88.3,446.61
O005241,140.73,329.05,662.42
O005242,443.08,354.0,937.9499999999999
O005243,126.39,199.73,357.18
O005244,355.11,288.68,812.52
O005245,291.47,248.35,724.52
O005246,68.59,164.82,378.27
O005247,430.43,40.89,541.27
O005248,54.59,35.03,114.46000000000001
O005249,275.3,301.23,617.01
