Date,Employee ID,Machine ID,Label Type,Units Produced
2023-11-11,E08518,M0015,Type A,810
2023-11-19,E07200,M0199,Type C,300
2023-04-22,E05966,M0122,Type B,753
2023-02-26,E00026,M0070,Type A,629
2023-06-17,E07418,M0079,Type C,920
2023-07-09,E05391,M0182,Type D,384
2023-05-15,E01426,M0110,Type C,375
2023-10-02,E07646,M0077,Type A,909
2023-08-03,E01009,M0105,Type A,886
2023-01-21,E03752,M0047,Type B,538
2023-09-16,E08652,M0137,Type D,251
2023-01-22,E01334,M0092,Type C,611
2023-06-01,E09457,M0178,Type C,791
2023-12-10,E03142,M0096,Type C,861
2023-02-03,E00070,M0089,Type A,91
2023-01-22,E01913,M0088,Type A,524
2023-08-24,E06343,M0108,Type D,417
2023-05-10,E01343,M0133,Type C,484
2023-05-17,E03830,M0085,Type C,333
2023-06-30,E05307,M0170,Type C,351
2023-05-31,E03276,M0006,Type B,471
2023-05-22,E05095,M0050,Type B,925
2023-01-05,E09360,M0042,Type D,717
2023-12-16,E00321,M0095,Type B,61
2023-01-09,E05115,M0047,Type A,365
2023-06-07,E03087,M0055,Type A,745
2023-11-03,E06150,M0017,Type D,249
2023-11-11,E05691,M0049,Type B,106
2023-04-23,E03586,M0182,Type B,366
2023-01-18,E01689,M0047,Type D,862
2023-02-21,E07976,M0199,Type B,789
2023-03-18,E04897,M0123,Type D,586
2023-04-16,E01453,M0089,Type D,832
2023-12-07,E05170,M0114,Type C,883
2023-02-10,E02916,M0110,Type C,964
2023-12-22,E00610,M0148,Type C,248
2023-06-15,E08036,M0071,Type C,574
2023-03-14,E09588,M0030,Type D,284
2023-07-12,E03702,M0117,Type C,378
2023-11-12,E00912,M0173,Type B,206
2023-05-15,E03117,M0030,Type C,244
2023-12-17,E03428,M0006,Type A,124
2023-05-21,E08180,M0005,Type A,654
2023-06-20,E04175,M0172,Type B,925
2023-10-16,E08612,M0076,Type B,227
2023-05-17,E00785,M0173,Type C,591
2023-01-06,E01726,M0020,Type D,455
2023-09-22,E01536,M0118,Type C,445
2023-09-18,E09607,M0073,Type D,282
2023-04-27,E07276,M0043,Type B,581
2023-04-17,E08370,M0134,Type C,548
2023-10-21,E06540,M0058,Type B,314
2023-08-13,E03634,M0028,Type D,385
2023-01-20,E00776,M0182,Type D,441
2023-06-19,E08398,M0123,Type A,288
2023-10-12,E01628,M0072,Type B,799
2023-10-27,E04073,M0132,Type B,415
2023-04-28,E03864,M0124,Type B,309
2023-09-19,E03678,M0130,Type D,234
2023-02-26,E01048,M0053,Type D,518
2023-06-24,E04935,M0165,Type A,711
2023-06-02,E04376,M0142,Type B,829
2023-09-04,E02368,M0042,Type A,614
2023-12-31,E08626,M0073,Type D,631
2023-07-10,E00053,M0012,Type D,115
2023-07-13,E02991,M0180,Type D,684
2023-11-02,E09397,M0032,Type A,41
2023-07-08,E02947,M0082,Type D,216
2023-01-09,E08408,M0008,Type C,111
2023-01-10,E07693,M0124,Type B,306
2023-01-08,E09973,M0194,Type B,989
2023-05-18,E09063,M0119,Type A,253
2023-06-27,E03883,M0162,Type A,547
2023-07-06,E06879,M0119,Type A,401
2023-07-16,E00617,M0020,Type B,954
2023-05-27,E03876,M0032,Type D,536
2023-10-26,E03507,M0171,Type C,647
2023-05-22,E03891,M0200,Type A,152
2023-08-20,E08810,M0044,Type D,702
2023-11-08,E08663,M0079,Type C,545
2023-11-14,E08638,M0059,Type D,398
2023-02-04,E08897,M0135,Type A,664
2023-03-11,E07476,M0107,Type D,836
2023-08-11,E02834,M0159,Type C,252
2023-03-04,E03837,M0157,Type A,333
2023-10-07,E06596,M0173,Type C,181
2023-03-29,E01339,M0097,Type D,425
2023-02-12,E09780,M0149,Type B,257
2023-03-07,E00646,M0090,Type D,33
2023-07-13,E00225,M0136,Type A,56
2023-02-18,E06753,M0170,Type B,23
2023-05-26,E07194,M0050,Type D,410
2023-12-30,E04978,M0194,Type C,39
2023-04-04,E07794,M0022,Type B,223
2023-05-13,E00120,M0163,Type C,36
2023-12-30,E03328,M0104,Type A,977
2023-05-03,E06598,M0025,Type C,314
2023-10-08,E02464,M0111,Type D,269
2023-08-10,E00240,M0059,Type A,188
2023-08-08,E08051,M0009,Type B,372
2023-03-06,E08967,M0031,Type C,395
2023-01-25,E07725,M0129,Type D,460
2023-11-27,E01214,M0069,Type C,754
2023-06-20,E09396,M0077,Type A,555
2023-01-13,E02313,M0018,Type D,423
2023-11-20,E03710,M0137,Type A,164
2023-11-20,E08644,M0096,Type D,170
2023-03-11,E08989,M0051,Type D,403
2023-11-14,E01392,M0130,Type C,444
2023-08-02,E01879,M0144,Type C,468
2023-02-10,E05316,M0077,Type A,975
2023-02-16,E09821,M0131,Type D,425
2023-08-31,E00996,M0126,Type B,184
2023-06-02,E08757,M0186,Type A,149
2023-05-13,E04694,M0009,Type B,655
2023-01-17,E08381,M0057,Type B,261
2023-10-12,E02728,M0070,Type C,549
2023-12-07,E04723,M0196,Type A,160
2023-07-10,E01596,M0178,Type D,540
2023-04-22,E06336,M0148,Type C,415
2023-07-28,E05248,M0119,Type A,798
2023-12-12,E01853,M0130,Type B,603
2023-01-31,E07887,M0005,Type D,513
2023-05-28,E09848,M0111,Type B,453
2023-04-11,E04986,M0183,Type C,224
2023-03-02,E00921,M0019,Type B,844
2023-04-16,E04425,M0190,Type B,140
2023-05-13,E04036,M0025,Type C,597
2023-04-12,E00334,M0065,Type D,23
2023-08-13,E02028,M0087,Type C,775
2023-03-10,E03372,M0066,Type A,841
2023-11-20,E06335,M0098,Type A,284
2023-06-27,E05915,M0129,Type A,701
2023-08-31,E09973,M0055,Type C,879
2023-07-11,E00760,M0158,Type D,938
2023-10-22,E07541,M0156,Type B,676
2023-05-06,E03466,M0118,Type A,998
2023-07-11,E06315,M0124,Type D,967
2023-06-06,E01856,M0182,Type A,812
2023-07-05,E07689,M0100,Type B,982
2023-12-22,E05646,M0055,Type D,460
2023-04-25,E09674,M0109,Type C,18
2023-01-04,E00653,M0056,Type A,371
2023-03-27,E04660,M0037,Type A,351
2023-10-17,E04568,M0092,Type B,374
2023-07-21,E06330,M0020,Type B,50
2023-03-03,E05690,M0066,Type C,592
2023-03-12,E01318,M0103,Type D,564
2023-05-30,E06210,M0147,Type B,349
2023-01-18,E07455,M0069,Type B,841
2023-02-02,E06480,M0172,Type A,42
2023-04-30,E06396,M0192,Type C,566
2023-03-13,E09868,M0196,Type A,507
2023-07-29,E02117,M0164,Type C,115
2023-12-07,E08632,M0153,Type B,398
2023-04-02,E04370,M0096,Type A,661
2023-04-22,E09934,M0132,Type B,549
2023-06-14,E06959,M0127,Type D,245
2023-03-11,E00582,M0187,Type C,468
2023-06-16,E05426,M0063,Type C,454
2023-10-16,E04736,M0111,Type B,27
2023-03-07,E06476,M0092,Type B,277
2023-02-22,E05080,M0042,Type D,973
2023-04-20,E01213,M0112,Type D,935
2023-09-25,E07289,M0190,Type D,485
2023-09-26,E01993,M0190,Type A,667
2023-04-23,E09668,M0018,Type A,313
2023-08-14,E05754,M0179,Type A,443
2023-08-19,E05151,M0156,Type D,462
2023-11-21,E03237,M0053,Type D,910
2023-03-03,E02879,M0032,Type B,75
2023-04-19,E07379,M0049,Type C,430
2023-12-08,E06949,M0133,Type D,818
2023-07-27,E00568,M0133,Type C,176
2023-07-20,E01341,M0144,Type D,900
2023-10-12,E03706,M0193,Type A,34
2023-05-28,E03260,M0160,Type A,555
2023-03-18,E04769,M0185,Type D,962
2023-02-12,E09624,M0157,Type D,44
2023-03-29,E02783,M0186,Type A,803
2023-08-24,E00502,M0145,Type C,408
2023-08-31,E05904,M0049,Type A,688
2023-09-18,E00449,M0190,Type C,864
2023-11-03,E07328,M0035,Type B,762
2023-06-11,E05394,M0059,Type B,303
2023-07-06,E00298,M0115,Type B,461
2023-08-24,E06853,M0031,Type B,875
2023-07-30,E03801,M0146,Type B,653
2023-02-03,E05664,M0107,Type D,49
2023-05-01,E02712,M0074,Type D,905
2023-12-13,E05007,M0183,Type B,799
2023-05-23,E02654,M0198,Type B,294
2023-12-14,E02011,M0071,Type A,73
2023-10-30,E04016,M0036,Type D,605
2023-01-31,E04316,M0114,Type C,118
2023-02-22,E04194,M0068,Type B,673
2023-05-29,E07552,M0111,Type A,581
2023-03-20,E08508,M0088,Type D,152
2023-10-08,E04993,M0012,Type C,300
2023-07-08,E02447,M0199,Type A,386
2023-06-08,E05660,M0047,Type A,516
2023-08-24,E06915,M0082,Type A,207
2023-01-30,E05378,M0034,Type C,40
2023-08-06,E09058,M0152,Type B,684
2023-05-17,E04938,M0016,Type A,930
2023-01-25,E04588,M0053,Type B,319
2023-02-03,E00215,M0141,Type B,996
2023-05-22,E04143,M0164,Type B,574
2023-12-04,E00463,M0004,Type D,153
2023-10-03,E07513,M0069,Type B,436
2023-03-17,E06738,M0150,Type A,363
2023-04-15,E02562,M0178,Type C,456
2023-06-26,E05071,M0043,Type B,493
2023-04-27,E09860,M0071,Type D,369
2023-02-07,E02696,M0085,Type C,502
2023-07-27,E02622,M0126,Type A,102
2023-06-22,E05589,M0064,Type A,494
2023-12-12,E00304,M0019,Type D,618
2023-01-21,E07464,M0070,Type A,287
2023-11-03,E01357,M0136,Type D,188
2023-07-05,E02526,M0098,Type D,226
2023-09-17,E06803,M0188,Type D,718
2023-01-11,E07782,M0037,Type A,850
2023-02-16,E08019,M0135,Type C,991
2023-12-04,E00372,M0123,Type D,815
2023-10-21,E07599,M0062,Type C,50
2023-03-27,E08276,M0193,Type D,456
2023-10-31,E05238,M0180,Type B,307
2023-07-31,E07732,M0150,Type A,746
2023-01-08,E07308,M0180,Type C,397
2023-10-01,E08685,M0132,Type D,459
2023-06-25,E01551,M0075,Type B,971
2023-12-16,E00919,M0030,Type C,617
2023-11-24,E03737,M0015,Type A,542
2023-06-14,E08653,M0100,Type A,230
2023-07-19,E06687,M0019,Type C,350
2023-05-09,E04440,M0051,Type D,167
2023-04-02,E09506,M0180,Type C,87
2023-09-22,E09258,M0061,Type A,424
2023-10-27,E00291,M0076,Type C,100
2023-01-14,E00202,M0155,Type C,248
2023-01-22,E06895,M0181,Type C,431
2023-07-19,E06661,M0190,Type A,651
2023-05-09,E00258,M0026,Type C,663
2023-11-17,E06162,M0196,Type B,491
2023-06-05,E01514,M0015,Type D,915
2023-11-26,E02844,M0015,Type C,20
2023-09-30,E01814,M0055,Type C,407
2023-06-29,E03030,M0008,Type C,732
2023-03-27,E09059,M0036,Type D,842
2023-02-10,E05388,M0138,Type B,142
2023-02-20,E08177,M0144,Type C,113
2023-07-14,E05585,M0150,Type B,364
2023-04-17,E00987,M0191,Type A,947
2023-11-16,E03878,M0180,Type D,811
2023-11-02,E05570,M0092,Type A,344
2023-08-22,E05822,M0077,Type B,54
2023-04-09,E03465,M0188,Type B,981
2023-05-25,E00729,M0167,Type A,318
2023-09-12,E08821,M0144,Type D,484
2023-09-10,E03689,M0182,Type D,134
2023-03-29,E09527,M0076,Type D,100
2023-08-29,E00881,M0035,Type A,975
2023-10-14,E01292,M0075,Type B,111
2023-01-17,E04212,M0019,Type C,209
2023-01-21,E05799,M0198,Type B,770
2023-02-04,E06521,M0185,Type C,577
2023-07-03,E03172,M0175,Type C,572
2023-02-06,E02351,M0037,Type C,962
2023-09-29,E02584,M0010,Type C,886
2023-08-06,E09543,M0063,Type D,115
2023-12-04,E00087,M0123,Type A,733
2023-10-01,E07752,M0089,Type B,369
2023-09-28,E07607,M0049,Type C,790
2023-08-02,E05045,M0020,Type C,174
2023-09-04,E08885,M0121,Type A,978
2023-11-26,E07640,M0143,Type C,157
2023-03-15,E08168,M0181,Type B,957
2023-03-14,E03035,M0094,Type D,988
2023-09-16,E00003,M0165,Type A,868
2023-07-24,E05640,M0062,Type A,150
2023-03-04,E07337,M0005,Type A,459
2023-10-22,E04046,M0015,Type D,749
2023-10-24,E01031,M0128,Type B,672
2023-02-28,E01084,M0079,Type C,367
2023-04-12,E00773,M0016,Type D,564
2023-08-02,E09728,M0150,Type C,496
2023-08-28,E05674,M0191,Type B,464
2023-02-16,E09567,M0188,Type C,988
2023-05-04,E00356,M0177,Type B,957
2023-02-05,E00116,M0127,Type D,397
2023-09-05,E01685,M0161,Type A,556
2023-05-08,E08459,M0078,Type A,480
2023-03-23,E07167,M0120,Type D,335
2023-05-25,E03252,M0198,Type A,606
2023-01-07,E08943,M0112,Type B,405
2023-10-20,E05436,M0051,Type A,68
2023-02-08,E05804,M0104,Type C,880
2023-10-13,E04046,M0190,Type C,347
2023-01-08,E00035,M0134,Type B,879
2023-05-06,E00673,M0064,Type B,944
2023-06-17,E03187,M0059,Type C,100
2023-12-08,E09142,M0139,Type D,166
2023-05-12,E06173,M0191,Type A,648
2023-09-04,E06775,M0190,Type A,457
2023-03-21,E09292,M0098,Type D,339
2023-03-16,E08408,M0037,Type C,423
2023-11-08,E03615,M0117,Type D,627
2023-07-06,E00701,M0048,Type C,480
2023-11-10,E03655,M0087,Type D,942
2023-10-12,E02515,M0037,Type B,714
2023-04-09,E05117,M0158,Type D,861
2023-05-09,E00664,M0080,Type D,254
2023-08-30,E03624,M0090,Type A,137
2023-10-05,E07080,M0064,Type D,959
2023-02-17,E07839,M0098,Type D,608
2023-11-02,E07292,M0162,Type C,708
2023-05-26,E08586,M0003,Type A,387
2023-05-04,E01420,M0022,Type C,292
2023-01-05,E07698,M0048,Type A,317
2023-02-19,E01333,M0012,Type C,790
2023-01-02,E05776,M0162,Type B,10
2023-04-20,E07730,M0184,Type B,42
2023-05-17,E04199,M0089,Type C,659
2023-03-29,E01399,M0044,Type B,509
2023-04-20,E05160,M0118,Type C,343
2023-08-15,E08223,M0067,Type C,227
2023-04-29,E04299,M0171,Type C,459
2023-04-08,E05336,M0175,Type C,521
2023-06-28,E04433,M0192,Type B,823
2023-06-06,E09863,M0128,Type C,263
2023-06-20,E02779,M0159,Type A,191
2023-12-07,E05621,M0085,Type C,464
2023-11-26,E09575,M0138,Type D,484
2023-04-16,E05748,M0155,Type A,416
2023-02-26,E03800,M0034,Type A,501
2023-05-13,E05920,M0102,Type C,512
2023-10-03,E02000,M0059,Type C,609
2023-03-08,E00830,M0185,Type B,690
2023-09-21,E00766,M0183,Type D,520
2023-04-12,E00230,M0180,Type C,515
2023-02-18,E01244,M0147,Type A,537
2023-03-20,E04914,M0070,Type D,586
2023-03-23,E00240,M0032,Type D,779
2023-12-09,E07147,M0150,Type D,220
2023-01-17,E04496,M0091,Type C,544
2023-05-14,E01402,M0011,Type C,916
2023-06-19,E02596,M0130,Type C,339
2023-02-13,E07422,M0193,Type B,57
2023-02-15,E08648,M0178,Type D,392
2023-08-13,E00783,M0033,Type C,940
2023-06-10,E02990,M0164,Type D,309
2023-07-24,E03031,M0111,Type A,700
2023-05-22,E05937,M0176,Type C,525
2023-03-03,E09053,M0075,Type C,624
2023-11-07,E02174,M0085,Type C,497
2023-02-04,E03203,M0027,Type C,963
2023-11-30,E04612,M0102,Type C,790
2023-12-24,E04281,M0046,Type D,333
2023-12-12,E07097,M0036,Type D,196
2023-01-26,E00098,M0119,Type A,339
2023-02-11,E03367,M0086,Type D,113
2023-12-25,E06280,M0098,Type A,336
2023-12-08,E05841,M0186,Type D,600
2023-01-20,E07919,M0083,Type D,361
2023-11-07,E08964,M0090,Type C,824
2023-04-28,E01214,M0031,Type C,202
2023-11-18,E05386,M0092,Type A,698
2023-10-05,E02110,M0118,Type C,741
2023-07-15,E09612,M0142,Type B,197
2023-04-23,E04435,M0017,Type B,813
2023-12-04,E02849,M0065,Type C,11
2023-12-04,E01477,M0004,Type D,359
2023-01-08,E04780,M0128,Type A,529
2023-12-29,E04979,M0090,Type C,220
2023-02-22,E00692,M0092,Type C,22
2023-08-25,E01584,M0073,Type C,72
2023-10-04,E08376,M0129,Type D,517
2023-09-19,E08104,M0049,Type C,345
2023-01-01,E05705,M0011,Type A,555
2023-10-09,E09974,M0086,Type B,476
2023-04-30,E08862,M0115,Type B,847
2023-08-31,E05580,M0194,Type C,630
2023-05-20,E04672,M0128,Type B,381
2023-03-04,E02911,M0164,Type B,606
2023-12-24,E00736,M0056,Type D,617
2023-07-29,E00129,M0162,Type A,337
2023-06-09,E09708,M0098,Type A,230
2023-05-25,E01559,M0098,Type C,63
2023-08-31,E07898,M0040,Type B,555
2023-07-31,E07561,M0133,Type B,795
2023-09-10,E08375,M0085,Type A,396
2023-01-09,E09506,M0077,Type A,584
2023-08-15,E00697,M0142,Type C,700
2023-04-14,E08251,M0139,Type C,793
2023-07-05,E00733,M0054,Type D,286
2023-11-15,E01519,M0008,Type A,875
2023-08-25,E00742,M0187,Type A,822
2023-12-25,E05247,M0044,Type A,53
2023-05-14,E05962,M0158,Type B,843
2023-08-30,E03497,M0180,Type A,370
2023-09-01,E02586,M0037,Type A,533
2023-01-23,E07310,M0126,Type C,774
2023-02-23,E05971,M0046,Type C,440
2023-09-05,E08101,M0024,Type C,268
2023-08-24,E08301,M0003,Type A,750
2023-04-17,E09659,M0042,Type C,332
2023-12-19,E02563,M0006,Type C,551
2023-03-10,E04899,M0017,Type B,633
2023-06-21,E07836,M0106,Type C,120
2023-04-02,E07976,M0196,Type C,851
2023-06-27,E01493,M0006,Type A,847
2023-11-07,E07575,M0022,Type A,838
2023-04-29,E06907,M0108,Type B,614
2023-05-21,E05503,M0045,Type C,262
2023-02-18,E00156,M0064,Type A,515
2023-12-05,E05381,M0106,Type B,986
2023-07-19,E09288,M0068,Type C,744
2023-09-26,E04641,M0006,Type C,959
2023-08-31,E01806,M0003,Type B,758
2023-10-27,E05282,M0073,Type D,107
2023-04-11,E03969,M0155,Type C,524
2023-12-27,E08201,M0025,Type A,58
2023-12-25,E09129,M0031,Type A,530
2023-06-30,E05789,M0025,Type C,964
2023-12-07,E00658,M0177,Type D,418
2023-06-27,E05545,M0119,Type D,455
2023-07-08,E03369,M0116,Type B,40
2023-06-15,E06825,M0174,Type D,503
2023-10-29,E06965,M0119,Type C,200
2023-02-09,E07014,M0046,Type B,952
2023-07-28,E05864,M0068,Type A,714
2023-07-31,E07942,M0078,Type D,306
2023-07-03,E03767,M0010,Type A,174
2023-03-29,E01888,M0052,Type D,331
2023-01-30,E00433,M0159,Type B,969
2023-01-30,E08127,M0198,Type A,19
2023-02-11,E07753,M0128,Type C,201
2023-09-04,E00798,M0164,Type B,827
2023-04-27,E04791,M0006,Type D,371
2023-02-14,E04795,M0105,Type A,552
2023-05-01,E09653,M0025,Type C,289
2023-07-30,E02461,M0113,Type D,401
2023-04-13,E02744,M0183,Type A,492
2023-04-21,E08156,M0173,Type C,699
2023-03-20,E00253,M0132,Type A,467
2023-02-02,E02780,M0191,Type C,241
2023-04-28,E02764,M0043,Type B,498
2023-03-07,E03188,M0150,Type C,793
2023-12-21,E01893,M0100,Type D,508
2023-02-23,E08253,M0176,Type C,429
2023-12-15,E02393,M0078,Type A,380
2023-05-02,E01586,M0071,Type C,339
2023-03-08,E07337,M0161,Type C,410
2023-01-16,E04576,M0135,Type D,696
2023-08-17,E06603,M0192,Type D,969
2023-10-10,E04725,M0028,Type A,42
2023-10-12,E03723,M0194,Type B,368
2023-06-10,E04000,M0166,Type A,349
2023-06-13,E09777,M0076,Type D,842
2023-01-13,E02780,M0064,Type A,207
2023-08-05,E00745,M0119,Type B,245
2023-12-18,E06791,M0078,Type B,777
2023-06-18,E05614,M0149,Type A,622
2023-08-10,E00455,M0132,Type C,614
2023-02-12,E08651,M0187,Type A,226
2023-07-21,E00619,M0035,Type C,744
2023-02-14,E00037,M0126,Type B,946
2023-03-07,E00993,M0077,Type C,805
2023-09-08,E05140,M0096,Type B,879
2023-07-11,E01201,M0009,Type A,63
2023-03-19,E08206,M0094,Type C,693
2023-10-15,E06547,M0161,Type D,394
2023-09-26,E07167,M0166,Type C,220
2023-03-12,E04352,M0171,Type A,319
2023-11-05,E09026,M0170,Type A,558
2023-07-01,E06887,M0041,Type D,823
2023-01-18,E06622,M0193,Type A,207
2023-01-16,E06796,M0146,Type B,669
2023-10-23,E02820,M0095,Type A,973
2023-02-12,E02116,M0117,Type A,707
2023-04-28,E05639,M0083,Type D,279
2023-03-16,E07733,M0015,Type D,153
2023-09-02,E05925,M0046,Type B,619
2023-06-24,E04050,M0049,Type D,152
2023-05-20,E05029,M0148,Type C,237
2023-11-08,E05612,M0175,Type C,114
2023-07-10,E09366,M0033,Type D,753
2023-09-16,E03368,M0064,Type B,863
2023-05-08,E03742,M0086,Type C,85
2023-01-27,E09571,M0189,Type B,201
2023-12-28,E01244,M0157,Type D,837
2023-02-22,E07772,M0107,Type B,734
2023-09-20,E05011,M0068,Type C,269
2023-08-08,E03456,M0188,Type D,756
2023-11-18,E07273,M0008,Type D,675
2023-08-12,E02937,M0146,Type D,560
2023-02-16,E05128,M0025,Type B,736
2023-11-06,E08667,M0180,Type B,319
2023-10-20,E01828,M0064,Type C,707
2023-06-04,E07351,M0186,Type D,695
2023-07-25,E09442,M0155,Type C,814
2023-04-25,E01084,M0192,Type D,278
2023-08-19,E00831,M0060,Type C,644
2023-01-18,E08757,M0066,Type D,907
2023-11-12,E01289,M0120,Type C,377
2023-10-09,E01751,M0200,Type B,396
2023-01-22,E07726,M0107,Type B,253
2023-05-01,E06001,M0067,Type B,114
2023-01-07,E04344,M0155,Type B,940
2023-07-16,E04856,M0074,Type A,643
2023-11-12,E02316,M0175,Type A,325
2023-08-26,E03833,M0110,Type C,792
2023-03-24,E01066,M0131,Type A,830
2023-02-10,E00888,M0001,Type A,722
2023-12-30,E01028,M0186,Type D,467
2023-05-28,E00313,M0168,Type A,18
2023-01-23,E08657,M0076,Type B,767
2023-06-24,E06306,M0148,Type C,75
2023-11-30,E01324,M0046,Type A,32
2023-05-30,E01767,M0142,Type B,363
2023-03-05,E06163,M0124,Type C,520
2023-05-19,E03225,M0026,Type A,156
2023-06-22,E08487,M0102,Type A,428
2023-12-25,E07534,M0200,Type D,110
2023-05-01,E00854,M0153,Type B,98
2023-08-29,E09985,M0054,Type A,155
2023-02-09,E09033,M0142,Type D,449
2023-03-31,E04008,M0050,Type C,691
2023-07-30,E00583,M0104,Type C,946
2023-04-04,E06024,M0089,Type C,499
2023-11-13,E08868,M0011,Type B,284
2023-03-23,E04810,M0094,Type A,173
2023-11-05,E03756,M0088,Type A,994
2023-04-16,E03528,M0170,Type B,761
2023-05-17,E00894,M0148,Type B,965
2023-07-08,E05965,M0122,Type B,73
2023-03-18,E00388,M0024,Type C,537
2023-11-18,E07224,M0121,Type B,375
2023-01-07,E00497,M0175,Type B,678
2023-08-30,E00527,M0048,Type A,374
2023-12-15,E05316,M0147,Type B,346
2023-04-26,E02893,M0137,Type B,576
2023-08-13,E05021,M0080,Type C,725
2023-08-02,E07414,M0036,Type A,24
2023-02-03,E06818,M0005,Type C,225
2023-03-23,E07051,M0002,Type B,950
2023-11-16,E07376,M0190,Type A,917
2023-07-28,E07211,M0127,Type B,963
2023-05-08,E03012,M0106,Type D,472
2023-07-01,E06127,M0031,Type B,977
2023-06-21,E01524,M0099,Type C,247
2023-02-17,E05206,M0043,Type B,674
2023-09-23,E09528,M0114,Type B,484
2023-07-12,E06530,M0084,Type C,564
2023-09-28,E08082,M0179,Type C,796
2023-12-21,E04222,M0082,Type D,906
2023-05-20,E02168,M0065,Type A,474
2023-03-20,E07982,M0167,Type D,369
2023-07-27,E09271,M0107,Type C,80
2023-12-18,E06200,M0017,Type D,970
2023-11-10,E06413,M0021,Type A,168
2023-09-12,E09298,M0163,Type D,280
2023-03-17,E04995,M0133,Type C,513
2023-03-26,E08917,M0115,Type C,977
2023-09-22,E06164,M0027,Type B,245
2023-02-20,E06463,M0160,Type D,449
2023-11-27,E04145,M0130,Type D,417
2023-11-07,E03163,M0061,Type A,393
2023-01-25,E08250,M0131,Type D,335
2023-01-05,E02014,M0043,Type A,566
2023-05-02,E05260,M0027,Type A,300
2023-05-22,E03181,M0002,Type B,992
2023-06-24,E04225,M0079,Type C,153
2023-06-24,E09726,M0087,Type B,629
2023-12-10,E06492,M0105,Type C,291
2023-03-21,E06952,M0064,Type A,769
2023-01-30,E06485,M0075,Type A,220
2023-11-07,E02136,M0075,Type B,744
2023-01-22,E02792,M0020,Type C,313
2023-03-17,E02061,M0040,Type B,342
2023-04-26,E08102,M0055,Type C,309
2023-10-22,E08895,M0025,Type A,260
2023-04-20,E00484,M0116,Type D,853
2023-09-08,E06798,M0004,Type D,748
2023-10-16,E03358,M0048,Type A,683
2023-08-26,E07297,M0110,Type A,356
2023-08-23,E07685,M0066,Type B,188
2023-06-03,E04131,M0016,Type B,446
2023-03-19,E02400,M0071,Type A,632
2023-01-14,E00950,M0044,Type C,212
2023-12-04,E08398,M0046,Type B,904
2023-07-05,E02986,M0153,Type B,827
2023-04-07,E07271,M0035,Type B,610
2023-06-06,E03292,M0189,Type D,779
2023-02-28,E04360,M0056,Type B,262
2023-04-17,E00314,M0078,Type C,510
2023-06-07,E02154,M0114,Type D,459
2023-09-15,E06718,M0134,Type C,823
2023-09-02,E07035,M0176,Type B,276
2023-02-14,E07204,M0047,Type D,824
2023-01-23,E01771,M0045,Type B,778
2023-08-26,E07437,M0086,Type C,790
2023-10-20,E08489,M0042,Type C,460
2023-08-26,E09259,M0126,Type C,623
2023-09-16,E02126,M0180,Type A,24
2023-03-13,E03132,M0161,Type A,317
2023-07-19,E02362,M0174,Type A,824
2023-09-30,E03164,M0041,Type A,23
2023-04-17,E01923,M0007,Type B,226
2023-10-19,E03838,M0174,Type C,255
2023-04-21,E01462,M0067,Type C,799
2023-08-17,E08374,M0037,Type D,730
2023-07-26,E06997,M0064,Type C,151
2023-06-18,E06026,M0083,Type D,308
2023-08-21,E00002,M0045,Type A,722
2023-10-30,E09858,M0135,Type C,835
2023-08-11,E02962,M0148,Type A,820
2023-05-19,E00999,M0036,Type D,559
2023-02-26,E08646,M0032,Type B,759
2023-11-18,E03813,M0118,Type D,243
2023-06-03,E04458,M0146,Type A,163
2023-10-20,E06403,M0186,Type C,993
2023-05-13,E03353,M0005,Type B,726
2023-11-15,E01738,M0050,Type D,130
2023-04-17,E05113,M0107,Type C,276
2023-02-01,E04572,M0078,Type B,668
2023-12-15,E02008,M0089,Type A,76
2023-12-31,E06082,M0157,Type C,705
2023-05-31,E01583,M0160,Type D,694
2023-09-07,E08791,M0007,Type B,876
2023-09-19,E02787,M0165,Type A,953
2023-08-07,E02245,M0188,Type B,332
2023-03-29,E00705,M0148,Type A,606
2023-07-14,E02561,M0200,Type A,761
2023-09-09,E03947,M0023,Type D,743
2023-08-27,E00641,M0126,Type C,546
2023-06-11,E04362,M0137,Type A,237
2023-08-20,E09974,M0124,Type C,420
2023-02-14,E04874,M0018,Type A,973
2023-05-26,E02670,M0131,Type C,543
2023-11-09,E01106,M0108,Type B,597
2023-05-27,E04609,M0197,Type D,35
2023-05-01,E05247,M0119,Type D,975
2023-09-01,E00200,M0021,Type B,268
2023-06-20,E01322,M0025,Type C,335
2023-04-30,E01266,M0015,Type B,890
2023-02-11,E08536,M0022,Type B,261
2023-09-20,E04099,M0073,Type A,941
2023-04-27,E06943,M0193,Type C,915
2023-02-02,E02618,M0027,Type B,890
2023-03-20,E02078,M0113,Type C,13
2023-08-09,E03770,M0186,Type C,505
2023-08-30,E07577,M0109,Type C,227
2023-03-03,E07667,M0117,Type D,422
2023-02-23,E09283,M0101,Type B,581
2023-10-12,E04180,M0122,Type B,568
2023-07-23,E04542,M0072,Type B,27
2023-04-19,E00523,M0081,Type B,169
2023-04-13,E02768,M0185,Type A,651
2023-11-12,E03915,M0148,Type B,670
2023-11-24,E05266,M0051,Type D,259
2023-05-11,E08252,M0042,Type C,562
2023-07-23,E05221,M0192,Type D,361
2023-12-07,E07814,M0095,Type A,369
